time,type,event,run,plate,barcode,replicate,transfer,comment
2022-03-02T21:42:56Z,worklist,infection_end,2,4,2022030204,0,27,plate_infection.gwl
2022-03-02T20:12:07Z,worklist,infection_start,2,4,2022030204,0,27,plate_infection.gwl
2022-03-02T20:11:26Z,timing,readOD_end,2,4,2020030104,0,27,none
2022-03-02T20:06:35Z,timing,readOD_start,2,4,2020030104,0,27,none
2022-03-02T20:06:33Z,timing,incubation_end,2,4,2020030104,0,26,none
2022-03-02T20:05:39Z,worklist,turnover_end,2,4,2022030204,0,27,plate_turnover1.gwl
2022-03-02T19:50:23Z,worklist,turnover_start,2,4,2022030204,0,27,plate_turnover.gwl
2022-03-02T19:45:26Z,timing,readAgar_end,2,4,2022022804,0,27,none
2022-03-02T19:41:25Z,timing,readAgar_start,2,4,2022022804,0,27,none
2022-03-02T19:39:01Z,timing,replication_end,2,3,$AssayPlate.ID$,0,27,none
2022-03-02T19:30:35Z,timing,replication_start,2,3,2020030103,0,27,none
2022-03-02T19:30:06Z,timing,incubation_start,2,3,2022030203,0,27,none
2022-03-02T19:29:36Z,timing,readODbefore_end,2,3,2022030203,0,27,none
2022-03-02T19:24:48Z,timing,readODbefore_start,2,3,2022030203,0,27,none
2022-03-02T19:23:56Z,worklist,transfer_end,2,3,2022030203,0,27,plate_transfer.gwl
2022-03-02T19:21:39Z,worklist,transfer_start,2,3,2022030203,0,27,plate_transfer.gwl
2022-03-02T19:18:19Z,worklist,infection_end,2,3,2022030203,0,27,plate_infection.gwl
2022-03-02T17:47:29Z,worklist,infection_start,2,3,2022030203,0,27,plate_infection.gwl
2022-03-02T17:46:48Z,timing,readOD_end,2,3,2020030103,0,27,none
2022-03-02T17:41:57Z,timing,readOD_start,2,3,2020030103,0,27,none
2022-03-02T17:41:55Z,timing,incubation_end,2,3,2020030103,0,26,none
2022-03-02T17:41:01Z,worklist,turnover_end,2,3,2022030203,0,27,plate_turnover1.gwl
2022-03-02T17:25:44Z,worklist,turnover_start,2,3,2022030203,0,27,plate_turnover.gwl
2022-03-02T17:20:47Z,timing,readAgar_end,2,3,2022022803,0,27,none
2022-03-02T17:16:54Z,timing,readAgar_start,2,3,2022022803,0,27,none
2022-03-02T17:14:30Z,timing,replication_end,2,2,$AssayPlate.ID$,0,27,none
2022-03-02T17:06:05Z,timing,replication_start,2,2,2020030102,0,27,none
2022-03-02T17:05:35Z,timing,incubation_start,2,2,2022030202,0,27,none
2022-03-02T17:05:06Z,timing,readODbefore_end,2,2,2022030202,0,27,none
2022-03-02T17:00:18Z,timing,readODbefore_start,2,2,2022030202,0,27,none
2022-03-02T16:59:26Z,worklist,transfer_end,2,2,2022030202,0,27,plate_transfer.gwl
2022-03-02T16:57:07Z,worklist,transfer_start,2,2,2022030202,0,27,plate_transfer.gwl
2022-03-02T16:53:48Z,worklist,infection_end,2,2,2022030202,0,27,plate_infection.gwl
2022-03-02T15:22:59Z,worklist,infection_start,2,2,2022030202,0,27,plate_infection.gwl
2022-03-02T15:22:17Z,timing,readOD_end,2,2,2020030102,0,27,none
2022-03-02T15:17:27Z,timing,readOD_start,2,2,2020030102,0,27,none
2022-03-02T15:17:25Z,timing,incubation_end,2,2,2020030102,0,26,none
2022-03-02T15:16:31Z,worklist,turnover_end,2,2,2022030202,0,27,plate_turnover1.gwl
2022-03-02T15:01:12Z,worklist,turnover_start,2,2,2022030202,0,27,plate_turnover.gwl
2022-03-02T14:56:16Z,timing,readAgar_end,2,2,2022022802,0,27,none
2022-03-02T14:52:19Z,timing,readAgar_start,2,2,2022022802,0,27,none
2022-03-02T14:49:55Z,timing,replication_end,2,1,$AssayPlate.ID$,0,27,none
2022-03-02T14:41:30Z,timing,replication_start,2,1,2020030101,0,27,none
2022-03-02T14:41:00Z,timing,incubation_start,2,1,2022030201,0,27,none
2022-03-02T14:40:26Z,timing,readODbefore_end,2,1,2022030201,0,27,none
2022-03-02T14:35:39Z,timing,readODbefore_start,2,1,2022030201,0,27,none
2022-03-02T14:34:47Z,worklist,transfer_end,2,1,2022030201,0,27,plate_transfer.gwl
2022-03-02T14:32:29Z,worklist,transfer_start,2,1,2022030201,0,27,plate_transfer.gwl
2022-03-02T14:29:09Z,worklist,infection_end,2,1,2022030201,0,27,plate_infection.gwl
2022-03-02T12:58:20Z,worklist,infection_start,2,1,2022030201,0,27,plate_infection.gwl
2022-03-02T12:57:38Z,timing,readOD_end,2,1,2020030101,0,27,none
2022-03-02T12:52:36Z,timing,readOD_start,2,1,2020030101,0,27,none
2022-03-02T12:52:34Z,timing,incubation_end,2,1,2020030101,0,26,none
2022-03-02T12:51:40Z,worklist,turnover_end,2,1,2022030201,0,27,plate_turnover1.gwl
2022-03-02T12:36:22Z,worklist,turnover_start,2,1,2022030201,0,27,plate_turnover.gwl
2022-03-02T12:31:25Z,timing,readAgar_end,2,1,2022022801,0,27,none
2022-03-02T12:27:14Z,timing,readAgar_start,2,1,2022022801,0,27,none
2022-03-02T12:26:52Z,timing,readCheck_end,2,0,0,0,27,none
2022-03-02T12:22:53Z,timing,readCheck_start,2,0,0,0,27,none
2022-03-02T12:20:59Z,timing,strainTest_end,2,0,$AssayPlate.ID$,0,27,none
2022-03-02T12:12:11Z,timing,makeTestAgar2,0,NA,0,27,NA,NA
2022-03-02T12:11:02Z,timing,platesReady,2,0,none,0,27,none
2022-03-02T12:08:46Z,worklist,treatment_end,2,6,2022030206,0,27,plate_6_treatment.gwl
2022-03-02T11:29:27Z,worklist,treatment_start,2,6,2022030206,0,27,plate_6_treatment.gwl
2022-03-02T11:28:48Z,worklist,treatment_end,2,5,2022030205,0,27,plate_5_treatment.gwl
2022-03-02T11:04:09Z,worklist,treatment_start,2,5,2022030205,0,27,plate_5_treatment.gwl
2022-03-02T11:03:29Z,worklist,treatment_end,2,4,2022030204,0,27,plate_4_treatment.gwl
2022-03-02T10:38:52Z,worklist,treatment_start,2,4,2022030204,0,27,plate_4_treatment.gwl
2022-03-02T10:38:13Z,worklist,treatment_end,2,3,2022030203,0,27,plate_3_treatment.gwl
2022-03-02T10:13:38Z,worklist,treatment_start,2,3,2022030203,0,27,plate_3_treatment.gwl
2022-03-02T10:12:58Z,worklist,treatment_end,2,2,2022030202,0,27,plate_2_treatment.gwl
2022-03-02T09:48:27Z,worklist,treatment_start,2,2,2022030202,0,27,plate_2_treatment.gwl
2022-03-02T09:47:47Z,worklist,treatment_end,2,1,2022030201,0,27,plate_1_treatment.gwl
2022-03-02T09:26:56Z,worklist,treatment_start,2,1,2022030201,0,27,plate_1_treatment.gwl
2022-03-02T09:26:25Z,timing,fillPlates_end,2,0,none,0,27,none
2022-03-02T09:15:53Z,timing,fillPlates_start,2,0,none,0,27,none
2022-03-02T09:15:52Z,timing,transfer27_start,2,0,none,0,27,none
2022-03-02T03:41:35Z,timing,transfer26_end,2,0,none,0,26,none
2022-03-02T03:39:21Z,timing,replication_end,2,6,$AssayPlate.ID$,0,26,none
2022-03-02T03:30:52Z,timing,replication_start,2,6,2022022806,0,26,none
2022-03-02T03:30:22Z,timing,incubation_start,2,6,2020030106,0,26,none
2022-03-02T03:29:54Z,timing,readODbefore_end,2,6,2020030106,0,26,none
2022-03-02T03:25:07Z,timing,readODbefore_start,2,6,2020030106,0,26,none
2022-03-02T03:24:15Z,worklist,transfer_end,2,6,2020030106,0,26,plate_transfer.gwl
2022-03-02T03:21:57Z,worklist,transfer_start,2,6,2020030106,0,26,plate_transfer.gwl
2022-03-02T03:18:54Z,worklist,infection_end,2,6,2020030106,0,26,plate_infection.gwl
2022-03-02T01:28:20Z,worklist,infection_start,2,6,2020030106,0,26,plate_infection.gwl
2022-03-02T01:27:39Z,timing,readOD_end,2,6,2022022806,0,26,none
2022-03-02T01:22:48Z,timing,readOD_start,2,6,2022022806,0,26,none
2022-03-02T01:22:46Z,timing,incubation_end,2,6,2022022806,0,25,none
2022-03-02T01:21:43Z,worklist,turnover_end,2,6,2020030106,0,26,plate_turnover1.gwl
2022-03-02T01:10:41Z,worklist,turnover_start,2,6,2020030106,0,26,plate_turnover.gwl
2022-03-02T01:05:44Z,timing,readAgar_end,2,6,2022022606,0,26,none
2022-03-02T01:01:40Z,timing,readAgar_start,2,6,2022022606,0,26,none
2022-03-02T00:59:16Z,timing,replication_end,2,5,$AssayPlate.ID$,0,26,none
2022-03-02T00:50:48Z,timing,replication_start,2,5,2022022805,0,26,none
2022-03-02T00:50:19Z,timing,incubation_start,2,5,2020030105,0,26,none
2022-03-02T00:49:51Z,timing,readODbefore_end,2,5,2020030105,0,26,none
2022-03-02T00:45:03Z,timing,readODbefore_start,2,5,2020030105,0,26,none
2022-03-02T00:44:10Z,worklist,transfer_end,2,5,2020030105,0,26,plate_transfer.gwl
2022-03-02T00:41:53Z,worklist,transfer_start,2,5,2020030105,0,26,plate_transfer.gwl
2022-03-02T00:38:50Z,worklist,infection_end,2,5,2020030105,0,26,plate_infection.gwl
2022-03-01T22:48:16Z,worklist,infection_start,2,5,2020030105,0,26,plate_infection.gwl
2022-03-01T22:47:35Z,timing,readOD_end,2,5,2022022805,0,26,none
2022-03-01T22:42:44Z,timing,readOD_start,2,5,2022022805,0,26,none
2022-03-01T22:42:41Z,timing,incubation_end,2,5,2022022805,0,25,none
2022-03-01T22:41:38Z,worklist,turnover_end,2,5,2020030105,0,26,plate_turnover1.gwl
2022-03-01T22:30:36Z,worklist,turnover_start,2,5,2020030105,0,26,plate_turnover.gwl
2022-03-01T22:25:40Z,timing,readAgar_end,2,5,2022022605,0,26,none
2022-03-01T22:21:32Z,timing,readAgar_start,2,5,2022022605,0,26,none
2022-03-01T22:19:08Z,timing,replication_end,2,4,$AssayPlate.ID$,0,26,none
2022-03-01T22:10:42Z,timing,replication_start,2,4,2022022804,0,26,none
2022-03-01T22:10:12Z,timing,incubation_start,2,4,2020030104,0,26,none
2022-03-01T22:09:45Z,timing,readODbefore_end,2,4,2020030104,0,26,none
2022-03-01T22:04:57Z,timing,readODbefore_start,2,4,2020030104,0,26,none
2022-03-01T22:04:05Z,worklist,transfer_end,2,4,2020030104,0,26,plate_transfer.gwl
2022-03-01T22:01:47Z,worklist,transfer_start,2,4,2020030104,0,26,plate_transfer.gwl
2022-03-01T21:58:45Z,worklist,infection_end,2,4,2020030104,0,26,plate_infection.gwl
2022-03-01T20:08:08Z,worklist,infection_start,2,4,2020030104,0,26,plate_infection.gwl
2022-03-01T20:07:27Z,timing,readOD_end,2,4,2022022804,0,26,none
2022-03-01T20:02:35Z,timing,readOD_start,2,4,2022022804,0,26,none
2022-03-01T20:02:33Z,timing,incubation_end,2,4,2022022804,0,25,none
2022-03-01T20:01:29Z,worklist,turnover_end,2,4,2020030104,0,26,plate_turnover1.gwl
2022-03-01T19:50:30Z,worklist,turnover_start,2,4,2020030104,0,26,plate_turnover.gwl
2022-03-01T19:45:32Z,timing,readAgar_end,2,4,2022022604,0,26,none
2022-03-01T19:41:19Z,timing,readAgar_start,2,4,2022022604,0,26,none
2022-03-01T19:38:55Z,timing,replication_end,2,3,$AssayPlate.ID$,0,26,none
2022-03-01T19:30:28Z,timing,replication_start,2,3,2022022803,0,26,none
2022-03-01T19:29:58Z,timing,incubation_start,2,3,2020030103,0,26,none
2022-03-01T19:29:31Z,timing,readODbefore_end,2,3,2020030103,0,26,none
2022-03-01T19:24:43Z,timing,readODbefore_start,2,3,2020030103,0,26,none
2022-03-01T19:23:51Z,worklist,transfer_end,2,3,2020030103,0,26,plate_transfer.gwl
2022-03-01T19:21:33Z,worklist,transfer_start,2,3,2020030103,0,26,plate_transfer.gwl
2022-03-01T19:18:30Z,worklist,infection_end,2,3,2020030103,0,26,plate_infection.gwl
2022-03-01T17:27:57Z,worklist,infection_start,2,3,2020030103,0,26,plate_infection.gwl
2022-03-01T17:27:15Z,timing,readOD_end,2,3,2022022803,0,26,none
2022-03-01T17:22:24Z,timing,readOD_start,2,3,2022022803,0,26,none
2022-03-01T17:22:22Z,timing,incubation_end,2,3,2022022803,0,25,none
2022-03-01T17:21:18Z,worklist,turnover_end,2,3,2020030103,0,26,plate_turnover1.gwl
2022-03-01T17:10:17Z,worklist,turnover_start,2,3,2020030103,0,26,plate_turnover.gwl
2022-03-01T17:05:20Z,timing,readAgar_end,2,3,2022022603,0,26,none
2022-03-01T17:01:17Z,timing,readAgar_start,2,3,2022022603,0,26,none
2022-03-01T16:58:52Z,timing,replication_end,2,2,$AssayPlate.ID$,0,26,none
2022-03-01T16:50:26Z,timing,replication_start,2,2,2022022802,0,26,none
2022-03-01T16:49:56Z,timing,incubation_start,2,2,2020030102,0,26,none
2022-03-01T16:49:29Z,timing,readODbefore_end,2,2,2020030102,0,26,none
2022-03-01T16:44:42Z,timing,readODbefore_start,2,2,2020030102,0,26,none
2022-03-01T16:43:50Z,worklist,transfer_end,2,2,2020030102,0,26,plate_transfer.gwl
2022-03-01T16:41:32Z,worklist,transfer_start,2,2,2020030102,0,26,plate_transfer.gwl
2022-03-01T16:38:29Z,worklist,infection_end,2,2,2020030102,0,26,plate_infection.gwl
2022-03-01T14:47:56Z,worklist,infection_start,2,2,2020030102,0,26,plate_infection.gwl
2022-03-01T14:47:14Z,timing,readOD_end,2,2,2022022802,0,26,none
2022-03-01T14:42:24Z,timing,readOD_start,2,2,2022022802,0,26,none
2022-03-01T14:42:22Z,timing,incubation_end,2,2,2022022802,0,25,none
2022-03-01T14:41:18Z,worklist,turnover_end,2,2,2020030102,0,26,plate_turnover1.gwl
2022-03-01T14:30:16Z,worklist,turnover_start,2,2,2020030102,0,26,plate_turnover.gwl
2022-03-01T14:25:20Z,timing,readAgar_end,2,2,2022022602,0,26,none
2022-03-01T14:21:13Z,timing,readAgar_start,2,2,2022022602,0,26,none
2022-03-01T14:18:48Z,timing,replication_end,2,1,$AssayPlate.ID$,0,26,none
2022-03-01T14:10:22Z,timing,replication_start,2,1,2022022801,0,26,none
2022-03-01T14:09:52Z,timing,incubation_start,2,1,2020030101,0,26,none
2022-03-01T14:09:25Z,timing,readODbefore_end,2,1,2020030101,0,26,none
2022-03-01T14:04:37Z,timing,readODbefore_start,2,1,2020030101,0,26,none
2022-03-01T14:03:45Z,worklist,transfer_end,2,1,2020030101,0,26,plate_transfer.gwl
2022-03-01T14:01:28Z,worklist,transfer_start,2,1,2020030101,0,26,plate_transfer.gwl
2022-03-01T13:58:24Z,worklist,infection_end,2,1,2020030101,0,26,plate_infection.gwl
2022-03-01T12:07:50Z,worklist,infection_start,2,1,2020030101,0,26,plate_infection.gwl
2022-03-01T12:07:09Z,timing,readOD_end,2,1,2022022801,0,26,none
2022-03-01T12:02:17Z,timing,readOD_start,2,1,2022022801,0,26,none
2022-03-01T12:02:15Z,timing,incubation_end,2,1,2022022801,0,25,none
2022-03-01T12:01:12Z,worklist,turnover_end,2,1,2020030101,0,26,plate_turnover1.gwl
2022-03-01T11:50:11Z,worklist,turnover_start,2,1,2020030101,0,26,plate_turnover.gwl
2022-03-01T11:45:12Z,timing,readAgar_end,2,1,2022022601,0,26,none
2022-03-01T11:41:00Z,timing,readAgar_start,2,1,2022022601,0,26,none
2022-03-01T11:40:38Z,timing,readCheck_end,2,0,0,0,26,none
2022-03-01T11:36:45Z,timing,readCheck_start,2,0,0,0,26,none
2022-03-01T11:34:51Z,timing,strainTest_end,2,0,$AssayPlate.ID$,0,26,none
2022-03-01T11:26:11Z,timing,makeTestAgar2,0,NA,0,26,NA,NA
2022-03-01T11:25:01Z,timing,platesReady,2,0,none,0,26,none
2022-03-01T11:22:48Z,worklist,treatment_end,2,6,2020030106,0,26,plate_6_treatment.gwl
2022-03-01T10:42:32Z,worklist,treatment_start,2,6,2020030106,0,26,plate_6_treatment.gwl
2022-03-01T10:41:52Z,worklist,treatment_end,2,5,2020030105,0,26,plate_5_treatment.gwl
2022-03-01T10:17:41Z,worklist,treatment_start,2,5,2020030105,0,26,plate_5_treatment.gwl
2022-03-01T10:17:01Z,worklist,treatment_end,2,4,2020030104,0,26,plate_4_treatment.gwl
2022-03-01T09:52:50Z,worklist,treatment_start,2,4,2020030104,0,26,plate_4_treatment.gwl
2022-03-01T09:52:10Z,worklist,treatment_end,2,3,2020030103,0,26,plate_3_treatment.gwl
2022-03-01T09:28:02Z,worklist,treatment_start,2,3,2020030103,0,26,plate_3_treatment.gwl
2022-03-01T09:27:22Z,worklist,treatment_end,2,2,2020030102,0,26,plate_2_treatment.gwl
2022-03-01T09:03:17Z,worklist,treatment_start,2,2,2020030102,0,26,plate_2_treatment.gwl
2022-03-01T09:02:37Z,worklist,treatment_end,2,1,2020030101,0,26,plate_1_treatment.gwl
2022-03-01T08:42:10Z,worklist,treatment_start,2,1,2020030101,0,26,plate_1_treatment.gwl
2022-03-01T08:41:39Z,timing,fillPlates_end,2,0,none,0,26,none
2022-03-01T08:31:10Z,timing,fillPlates_start,2,0,none,0,26,none
2022-03-01T08:31:08Z,timing,transfer26_start,2,0,none,0,26,none
2022-03-01T00:56:24Z,timing,transfer25_end,2,0,none,0,25,none
2022-03-01T00:54:10Z,timing,replication_end,2,6,$AssayPlate.ID$,0,25,none
2022-03-01T00:45:45Z,timing,replication_start,2,6,2022022606,0,25,none
2022-03-01T00:45:15Z,timing,incubation_start,2,6,2022022806,0,25,none
2022-03-01T00:44:45Z,timing,readODbefore_end,2,6,2022022806,0,25,none
2022-03-01T00:39:58Z,timing,readODbefore_start,2,6,2022022806,0,25,none
2022-03-01T00:39:04Z,worklist,transfer_end,2,6,2022022806,0,25,plate_transfer.gwl
2022-03-01T00:36:46Z,worklist,transfer_start,2,6,2022022806,0,25,plate_transfer.gwl
2022-03-01T00:33:43Z,worklist,infection_end,2,6,2022022806,0,25,plate_infection.gwl
2022-02-28T23:14:06Z,worklist,infection_start,2,6,2022022806,0,25,plate_infection.gwl
2022-02-28T23:13:25Z,timing,readOD_end,2,6,2022022606,0,25,none
2022-02-28T23:08:34Z,timing,readOD_start,2,6,2022022606,0,25,none
2022-02-28T23:08:32Z,timing,incubation_end,2,6,2022022606,0,24,none
2022-02-28T23:07:25Z,worklist,turnover_end,2,6,2022022806,0,25,plate_turnover1.gwl
2022-02-28T22:55:39Z,worklist,turnover_start,2,6,2022022806,0,25,plate_turnover.gwl
2022-02-28T22:48:29Z,timing,replication_end,2,5,$AssayPlate.ID$,0,25,none
2022-02-28T22:40:02Z,timing,replication_start,2,5,2022022605,0,25,none
2022-02-28T22:39:33Z,timing,incubation_start,2,5,2022022805,0,25,none
2022-02-28T22:39:03Z,timing,readODbefore_end,2,5,2022022805,0,25,none
2022-02-28T22:34:16Z,timing,readODbefore_start,2,5,2022022805,0,25,none
2022-02-28T22:33:25Z,worklist,transfer_end,2,5,2022022805,0,25,plate_transfer.gwl
2022-02-28T22:31:06Z,worklist,transfer_start,2,5,2022022805,0,25,plate_transfer.gwl
2022-02-28T22:28:04Z,worklist,infection_end,2,5,2022022805,0,25,plate_infection.gwl
2022-02-28T21:08:29Z,worklist,infection_start,2,5,2022022805,0,25,plate_infection.gwl
2022-02-28T21:07:48Z,timing,readOD_end,2,5,2022022605,0,25,none
2022-02-28T21:02:57Z,timing,readOD_start,2,5,2022022605,0,25,none
2022-02-28T21:02:55Z,timing,incubation_end,2,5,2022022605,0,24,none
2022-02-28T21:02:02Z,worklist,turnover_end,2,5,2022022805,0,25,plate_turnover1.gwl
2022-02-28T20:50:16Z,worklist,turnover_start,2,5,2022022805,0,25,plate_turnover.gwl
2022-02-28T20:43:06Z,timing,replication_end,2,4,$AssayPlate.ID$,0,25,none
2022-02-28T20:34:41Z,timing,replication_start,2,4,2022022604,0,25,none
2022-02-28T20:34:11Z,timing,incubation_start,2,4,2022022804,0,25,none
2022-02-28T20:33:42Z,timing,readODbefore_end,2,4,2022022804,0,25,none
2022-02-28T20:28:54Z,timing,readODbefore_start,2,4,2022022804,0,25,none
2022-02-28T20:28:02Z,worklist,transfer_end,2,4,2022022804,0,25,plate_transfer.gwl
